Angle,Cp
1.008615e+02,-1.948569e-01
1.001250e+02,-1.894402e-01
9.938854e+01,-1.827194e-01
7.913854e+01,8.760122e-02
7.987500e+01,7.297099e-02
8.061146e+01,6.198564e-02
1.777500e+02,-2.094846e-01
1.781385e+02,-2.062310e-01
1.788750e+02,-2.029473e-01
1.796115e+02,-2.049559e-01
9.186146e+01,-9.989363e-02
9.112500e+01,-9.200218e-02
9.038854e+01,-8.386263e-02
1.713885e+02,-2.334498e-01
1.721250e+02,-2.304031e-01
1.728615e+02,-2.270934e-01
1.057500e+02,-2.322914e-01
1.053615e+02,-2.290960e-01
1.046250e+02,-2.247750e-01
1.038885e+02,-2.198618e-01
7.463854e+01,1.715347e-01
7.537500e+01,1.556335e-01
7.611146e+01,1.439528e-01
1.083885e+02,-2.485652e-01
1.091250e+02,-2.541189e-01
1.098615e+02,-2.557928e-01
1.102500e+02,-2.589573e-01
1.241385e+02,-2.341577e-01
1.248750e+02,-2.339958e-01
1.256115e+02,-2.338986e-01
8.736146e+01,-4.283604e-02
8.662500e+01,-3.345510e-02
8.588854e+01,-2.340451e-02
8.550000e+01,-1.781610e-02
5.400000e+01,6.543995e-01
5.361146e+01,6.657291e-01
5.287500e+01,6.843570e-01
5.213854e+01,7.043831e-01
5.175000e+01,7.136496e-01
0.000000e+00,1.679269e+00
3.885417e-01,1.679285e+00
1.125000e+00,1.676903e+00
1.861458e+00,1.678328e+00
1.263885e+02,-2.352649e-01
1.271250e+02,-2.351918e-01
1.278615e+02,-2.351233e-01
1.282500e+02,-2.350898e-01
1.462500e+02,-2.367116e-01
1.458615e+02,-2.365151e-01
1.451250e+02,-2.360560e-01
1.443885e+02,-2.355254e-01
1.440000e+02,-2.352439e-01
1.125000e+02,-2.538836e-01
1.121115e+02,-2.539468e-01
1.113750e+02,-2.563410e-01
1.106385e+02,-2.567022e-01
1.376385e+02,-2.352087e-01
1.383750e+02,-2.351547e-01
1.391115e+02,-2.350156e-01
1.395000e+02,-2.349098e-01
3.885417e-01,1.678529e+00
1.125000e+00,1.676413e+00
1.861458e+00,1.674410e+00
2.250000e+00,1.670220e+00
1.305000e+02,-2.336425e-01
1.308885e+02,-2.336354e-01
1.316250e+02,-2.336268e-01
1.323615e+02,-2.336325e-01
1.327500e+02,-2.336436e-01
8.363854e+01,1.086545e-02
8.437500e+01,-2.434836e-04
8.511146e+01,-1.045301e-02
1.128885e+02,-2.528133e-01
1.136250e+02,-2.521238e-01
1.143615e+02,-2.491762e-01
1.147500e+02,-2.482748e-01
2.738854e+01,1.328639e+00
2.812500e+01,1.312064e+00
2.886146e+01,1.296570e+00
2.925000e+01,1.286422e+00
1.755000e+02,-2.216998e-01
1.758885e+02,-2.129230e-01
1.766250e+02,-2.093494e-01
1.773615e+02,-2.092655e-01
1.098615e+02,-2.552944e-01
1.091250e+02,-2.524708e-01
1.083885e+02,-2.494620e-01
1.080000e+02,-2.473494e-01
3.336146e+01,1.192440e+00
3.262500e+01,1.209773e+00
3.188854e+01,1.227260e+00
1.388854e+01,1.564966e+00
1.462500e+01,1.552140e+00
1.536146e+01,1.543263e+00
1.575000e+01,1.531160e+00
1.391115e+02,-2.339243e-01
1.383750e+02,-2.339465e-01
1.376385e+02,-2.339231e-01
1.372500e+02,-2.339007e-01
1.485000e+02,-2.371815e-01
1.488885e+02,-2.371809e-01
1.496250e+02,-2.371572e-01
1.503615e+02,-2.371175e-01
1.507500e+02,-2.370962e-01
1.751115e+02,-2.170295e-01
1.743750e+02,-2.223374e-01
1.736385e+02,-2.269219e-01
1.732500e+02,-2.330743e-01
3.600000e+01,1.124309e+00
3.561146e+01,1.135490e+00
3.487500e+01,1.154145e+00
3.413854e+01,1.172448e+00
3.375000e+01,1.177546e+00
1.526115e+02,-2.357831e-01
1.518750e+02,-2.358313e-01
1.511385e+02,-2.358884e-01
1.507500e+02,-2.359175e-01
3.638854e+01,1.114604e+00
3.712500e+01,1.095000e+00
3.786146e+01,1.074727e+00
1.485000e+02,-2.357724e-01
1.481115e+02,-2.356457e-01
1.473750e+02,-2.353049e-01
1.466385e+02,-2.348507e-01
