Angle,Cp
1.462500e+01,1.551382e+00
1.536146e+01,1.542414e+00
1.616115e+02,-2.512090e-01
1.608750e+02,-2.510734e-01
1.601385e+02,-2.509680e-01
7.161146e+01,2.224682e-01
7.087500e+01,2.383753e-01
7.013854e+01,2.540444e-01
1.800000e+01,1.505472e+00
1.838854e+01,1.499324e+00
1.912500e+01,1.486993e+00
1.986146e+01,1.473419e+00
9.488854e+01,-1.443018e-01
9.562500e+01,-1.550080e-01
9.636146e+01,-1.659887e-01
1.237500e+02,-2.499008e-01
1.233615e+02,-2.501050e-01
1.226250e+02,-2.506942e-01
1.218885e+02,-2.515710e-01
2.211146e+01,1.434479e+00
2.137500e+01,1.448180e+00
2.063854e+01,1.461487e+00
1.008615e+02,-1.898057e-01
1.001250e+02,-1.855425e-01
9.938854e+01,-1.827061e-01
7.913854e+01,7.880703e-02
7.987500e+01,6.511647e-02
8.061146e+01,5.157650e-02
1.777500e+02,-2.351878e-01
1.781385e+02,-2.355642e-01
1.788750e+02,-2.364184e-01
1.796115e+02,-2.374400e-01
9.186146e+01,-1.061746e-01
9.112500e+01,-9.682023e-02
9.038854e+01,-8.745357e-02
1.713885e+02,-2.359361e-01
1.721250e+02,-2.352494e-01
1.728615e+02,-2.346883e-01
1.057500e+02,-2.378042e-01
1.053615e+02,-2.348775e-01
1.046250e+02,-2.284648e-01
1.038885e+02,-2.204941e-01
7.463854e+01,1.618862e-01
7.537500e+01,1.472646e-01
7.611146e+01,1.324122e-01
1.083885e+02,-2.513060e-01
1.091250e+02,-2.541963e-01
1.098615e+02,-2.565662e-01
1.102500e+02,-2.576243e-01
1.241385e+02,-2.497675e-01
1.248750e+02,-2.494650e-01
1.256115e+02,-2.491586e-01
8.736146e+01,-4.715207e-02
8.662500e+01,-3.701520e-02
8.588854e+01,-2.729913e-02
8.550000e+01,-2.258473e-02
5.400000e+01,6.417172e-01
5.361146e+01,6.527755e-01
5.287500e+01,6.720652e-01
5.213854e+01,6.915750e-01
5.175000e+01,7.028070e-01
0.000000e+00,1.656167e+00
3.885417e-01,1.657677e+00
1.125000e+00,1.660094e+00
1.861458e+00,1.662142e+00
1.263885e+02,-2.436526e-01
1.271250e+02,-2.435359e-01
1.278615e+02,-2.434430e-01
1.282500e+02,-2.433995e-01
1.462500e+02,-2.445655e-01
1.458615e+02,-2.444293e-01
1.451250e+02,-2.441671e-01
1.443885e+02,-2.439174e-01
1.440000e+02,-2.437984e-01
1.125000e+02,-2.616316e-01
1.121115e+02,-2.614085e-01
1.113750e+02,-2.602613e-01
1.106385e+02,-2.585354e-01
1.376385e+02,-2.429816e-01
1.383750e+02,-2.429817e-01
1.391115e+02,-2.430065e-01
1.395000e+02,-2.430315e-01
3.885417e-01,1.654471e+00
1.125000e+00,1.651020e+00
1.861458e+00,1.647251e+00
2.250000e+00,1.645185e+00
1.305000e+02,-2.481067e-01
1.308885e+02,-2.480865e-01
1.316250e+02,-2.480332e-01
1.323615e+02,-2.479815e-01
1.327500e+02,-2.479655e-01
8.363854e+01,5.284072e-03
8.437500e+01,-5.460738e-03
8.511146e+01,-1.668113e-02
1.128885e+02,-2.614932e-01
1.136250e+02,-2.606400e-01
1.143615e+02,-2.593216e-01
1.147500e+02,-2.585685e-01
2.738854e+01,1.324433e+00
2.812500e+01,1.308088e+00
2.886146e+01,1.291441e+00
2.925000e+01,1.282593e+00
1.755000e+02,-2.464020e-01
1.758885e+02,-2.456686e-01
1.766250e+02,-2.442364e-01
1.773615e+02,-2.428022e-01
1.098615e+02,-2.600438e-01
1.091250e+02,-2.566478e-01
1.083885e+02,-2.529960e-01
1.080000e+02,-2.510612e-01
3.336146e+01,1.190126e+00
3.262500e+01,1.207949e+00
3.188854e+01,1.225108e+00
1.388854e+01,1.571258e+00
1.462500e+01,1.559032e+00
1.536146e+01,1.546542e+00
1.575000e+01,1.539946e+00
1.391115e+02,-2.479973e-01
1.383750e+02,-2.480045e-01
1.376385e+02,-2.479997e-01
1.372500e+02,-2.479917e-01
1.485000e+02,-2.451343e-01
1.488885e+02,-2.451832e-01
1.496250e+02,-2.452427e-01
1.503615e+02,-2.452707e-01
1.507500e+02,-2.452786e-01
1.751115e+02,-2.470924e-01
1.743750e+02,-2.483280e-01
1.736385e+02,-2.494180e-01
1.732500e+02,-2.499235e-01
3.600000e+01,1.127312e+00
3.561146e+01,1.137116e+00
3.487500e+01,1.153880e+00
3.413854e+01,1.169758e+00
3.375000e+01,1.178067e+00
1.526115e+02,-2.507263e-01
1.518750e+02,-2.505896e-01
1.511385e+02,-2.503908e-01
1.507500e+02,-2.502608e-01
3.638854e+01,1.112996e+00
3.712500e+01,1.087044e+00
3.786146e+01,1.065617e+00
1.485000e+02,-2.492879e-01
1.481115e+02,-2.491116e-01
1.473750e+02,-2.487966e-01
