Angle,Cp
1.683615e+02,-2.760183e-01
7.688854e+01,1.175817e-01
7.762500e+01,1.044829e-01
7.836146e+01,9.109602e-02
1.350000e+01,1.572996e+00
1.311146e+01,1.579277e+00
1.237500e+01,1.590947e+00
1.163854e+01,1.602268e+00
1.260000e+02,-2.720020e-01
1.256115e+02,-2.723556e-01
1.248750e+02,-2.730125e-01
1.241385e+02,-2.736719e-01
1.530000e+02,-2.714955e-01
1.533885e+02,-2.714831e-01
1.541250e+02,-2.714617e-01
1.548615e+02,-2.714370e-01
6.300000e+01,4.153700e-01
6.338854e+01,4.061266e-01
6.412500e+01,3.880250e-01
6.486146e+01,3.702324e-01
2.700000e+01,1.332863e+00
2.661146e+01,1.341272e+00
2.587500e+01,1.356958e+00
2.513854e+01,1.372303e+00
1.395000e+02,-2.697874e-01
1.398885e+02,-2.697948e-01
1.406250e+02,-2.698020e-01
1.413615e+02,-2.697949e-01
4.011146e+01,1.018186e+00
3.937500e+01,1.035662e+00
3.863854e+01,1.049453e+00
3.825000e+01,1.055894e+00
9.450000e+01,-1.375156e-01
9.411146e+01,-1.331920e-01
9.337500e+01,-1.251083e-01
9.263854e+01,-1.168257e-01
1.188615e+02,-2.874504e-01
1.181250e+02,-2.889197e-01
1.173885e+02,-2.890830e-01
1.170000e+02,-2.888176e-01
6.113854e+01,4.585629e-01
6.187500e+01,4.422468e-01
6.261146e+01,4.250867e-01
1.170000e+02,-2.903149e-01
1.173885e+02,-2.908273e-01
1.181250e+02,-2.913416e-01
1.188615e+02,-2.907112e-01
6.300000e+01,4.122938e-01
6.261146e+01,4.224550e-01
6.187500e+01,4.404344e-01
6.113854e+01,4.581184e-01
6.075000e+01,4.677973e-01
9.450000e+01,-1.376310e-01
9.488854e+01,-1.413385e-01
9.562500e+01,-1.486048e-01
9.636146e+01,-1.556363e-01
8.550000e+01,-2.314281e-02
8.511146e+01,-1.734105e-02
8.437500e+01,-6.495027e-03
8.363854e+01,3.983469e-03
5.850000e+01,5.253299e-01
5.811146e+01,5.356208e-01
5.737500e+01,5.540541e-01
5.663854e+01,5.720143e-01
5.625000e+01,5.817690e-01
1.575000e+01,1.536465e+00
1.613854e+01,1.531255e+00
1.687500e+01,1.521001e+00
1.761146e+01,1.510092e+00
7.425000e+01,1.692803e-01
7.386146e+01,1.773710e-01
7.312500e+01,1.920660e-01
7.238854e+01,2.059209e-01
7.200000e+01,2.132962e-01
5.586146e+01,5.922624e-01
5.512500e+01,6.107303e-01
5.438854e+01,6.290574e-01
5.400000e+01,6.395355e-01
3.375000e+01,1.179069e+00
3.413854e+01,1.168895e+00
3.487500e+01,1.150784e+00
3.561146e+01,1.132552e+00
3.600000e+01,1.122739e+00
1.687500e+02,-2.764091e-01
1.683615e+02,-2.760544e-01
1.676250e+02,-2.755057e-01
1.668885e+02,-2.747023e-01
1.665000e+02,-2.742720e-01
1.125000e+01,1.586550e+00
1.163854e+01,1.582893e+00
1.237500e+01,1.575610e+00
1.311146e+01,1.567863e+00
1.350000e+01,1.563604e+00
1.102500e+02,-2.641896e-01
1.106385e+02,-2.662242e-01
1.113750e+02,-2.699528e-01
1.121115e+02,-2.735081e-01
1.125000e+02,-2.753012e-01
1.597500e+02,-2.713061e-01
1.593615e+02,-2.712487e-01
1.586250e+02,-2.711684e-01
1.578885e+02,-2.711298e-01
1.575000e+02,-2.711190e-01
6.975000e+01,2.584150e-01
6.936146e+01,2.675076e-01
6.862500e+01,2.837832e-01
6.788854e+01,2.992663e-01
6.750000e+01,3.076824e-01
1.710000e+02,-2.746350e-01
1.706115e+02,-2.752230e-01
1.698750e+02,-2.759659e-01
